Zbigniew Kwiatkowski 955zł rolnik
Danuta Woźniak 277zł górnik
Mariusz Woźniak 328zł rolnik
Joanna Grabowska 848zł rolnik
Anna Wiśniewska 1406zł górnik
Elżbieta Kowalska 508zł górnik
Elżbieta Wiśniewska 870zł rolnik
Kazimierz Mazur 181zł rolnik
Barbara Szymańska 1048zł górnik
Jerzy Grabowski 842zł górnik
Irena Zielińska 635zł uczciwy_człowiek
Kamil Lewandowski 784zł uczciwy_człowiek
Dorota Kaczmarek 524zł uczciwy_człowiek
Krzysztof Kozłowski 1196zł górnik
Katarzyna Krawczyk 188zł górnik
Teresa Szymańska 1426zł rolnik
Jacek Kozłowski 1488zł górnik
Jacek Kamiński 1403zł rolnik
Mateusz Mazur 768zł uczciwy_człowiek
Michał Kowalski 1348zł górnik
Henryk Dąbrowski 141zł uczciwy_człowiek
Rafał Kwiatkowski 245zł górnik
Beata Woźniak 539zł górnik
Kazimierz Piotrowski 1375zł górnik
Jan Kowalczyk 545zł uczciwy_człowiek
Małgorzata Wójcik 1426zł uczciwy_człowiek
Kazimierz Wiśniewski 955zł uczciwy_człowiek
Maciej Jankowski 972zł rolnik
Tadeusz Woźniak 1290zł rolnik
Dorota Dąbrowska 1451zł uczciwy_człowiek
Agnieszka Wiśniewska 792zł rolnik
Henryk Wójcik 1380zł górnik
Elżbieta Dąbrowska 1265zł uczciwy_człowiek
Katarzyna Kaczmarek 548zł górnik
Barbara Krawczyk 638zł uczciwy_człowiek
Agnieszka Grabowska 662zł uczciwy_człowiek
Helena Dąbrowska 309zł rolnik
Zbigniew Grabowski 1419zł uczciwy_człowiek
Teresa Dąbrowska 411zł uczciwy_człowiek
Grażyna Wiśniewska 717zł górnik
Marianna Kaczmarek 517zł rolnik
Elżbieta Kwiatkowska 1091zł górnik
Magdalena Kwiatkowska 1468zł uczciwy_człowiek
Rafał Kamiński 483zł górnik
Karolina Dąbrowska 1355zł uczciwy_człowiek
Halina Szymańska 1432zł górnik
Beata Kwiatkowska 212zł uczciwy_człowiek
Aleksandra Kaczmarek 1369zł rolnik
Janina Kaczmarek 1145zł rolnik
Andrzej Lewandowski 1020zł uczciwy_człowiek
Dorota Woźniak 1175zł uczciwy_człowiek
Monika Kozłowska 1298zł uczciwy_człowiek
Piotr Kamiński 438zł rolnik
Jacek Dąbrowski 1256zł górnik
Maciej Kowalski 1295zł rolnik
Tomasz Piotrowski 479zł uczciwy_człowiek
Henryk Kozłowski 1075zł uczciwy_człowiek
Joanna Kamińska 1175zł górnik
Ryszard Kowalczyk 620zł rolnik
Katarzyna Szymańska 575zł uczciwy_człowiek
Anna Kozłowska 1410zł górnik
Helena Jankowska 1453zł uczciwy_człowiek
Jan Kozłowski 1230zł uczciwy_człowiek
Jerzy Kowalczyk 303zł rolnik
Magdalena Szymańska 402zł górnik
Tadeusz Wiśniewski 1259zł uczciwy_człowiek
Michał Lewandowski 776zł górnik
Tomasz Jankowski 336zł rolnik
Robert Szymański 689zł górnik
Jerzy Jankowski 1329zł rolnik
Józef Kowalski 108zł rolnik
Jakub Grabowski 363zł rolnik
Stanisław Wojciechowski 989zł uczciwy_człowiek
Danuta Wojciechowska 1409zł uczciwy_człowiek
Paweł Kamiński 1217zł górnik
Tomasz Woźniak 649zł rolnik
Tadeusz Kowalski 1168zł rolnik
Elżbieta Jankowska 234zł górnik
Agnieszka Wójcik 993zł górnik
Jakub Wojciechowski 710zł rolnik
Beata Kwiatkowska 1380zł górnik
Magdalena Dąbrowska 610zł rolnik
Jadwiga Mazur 764zł górnik
Piotr Wiśniewski 900zł górnik
Ewa Wójcik 351zł rolnik
Adam Jankowski 124zł górnik
Stanisław Szymański 1091zł uczciwy_człowiek
Piotr Wojciechowski 210zł górnik
Mariusz Wojciechowski 1084zł rolnik
Joanna Krawczyk 710zł górnik
Maciej Szymański 1218zł uczciwy_człowiek
Michał Piotrowski 388zł górnik
Marta Mazur 483zł rolnik
Maria Piotrowska 287zł górnik
Maria Kamińska 1053zł rolnik
Monika Kowalczyk 466zł rolnik
Marta Krawczyk 908zł rolnik
Łukasz Nowak 1326zł górnik
Agnieszka Kowalczyk 491zł uczciwy_człowiek
Teresa Krawczyk 1220zł górnik
Zofia Szymańska 226zł uczciwy_człowiek
Łukasz Dąbrowski 962zł górnik
Krzysztof Kwiatkowski 885zł rolnik
Natalia Piotrowska 901zł górnik
Jacek Grabowski 941zł uczciwy_człowiek
Elżbieta Wójcik 1179zł górnik
Marek Kowalczyk 1171zł górnik
Tadeusz Nowak 920zł rolnik
Ewa Mazur 799zł uczciwy_człowiek
Grażyna Wójcik 382zł rolnik
Tomasz Kozłowski 658zł rolnik
Dorota Kwiatkowska 252zł rolnik
Natalia Woźniak 131zł górnik
Piotr Wiśniewski 178zł górnik
Joanna Krawczyk 726zł górnik
Krzysztof Mazur 1307zł uczciwy_człowiek
Adam Kaczmarek 1190zł górnik
Kazimierz Dąbrowski 711zł rolnik
Tomasz Mazur 587zł górnik
Irena Grabowska 1142zł górnik
Zofia Kamińska 718zł uczciwy_człowiek
Beata Zielińska 714zł uczciwy_człowiek
Elżbieta Mazur 907zł górnik
Jolanta Lewandowska 1357zł górnik
Piotr Kaczmarek 779zł górnik
Zofia Nowak 1162zł uczciwy_człowiek
Jerzy Dąbrowski 852zł górnik
Tomasz Wójcik 245zł rolnik
Iwona Jankowska 1440zł uczciwy_człowiek
Monika Piotrowska 1177zł górnik
Ryszard Kowalczyk 1035zł rolnik
Natalia Kowalczyk 598zł rolnik
Marianna Kamińska 675zł górnik
Maciej Lewandowski 387zł uczciwy_człowiek
Helena Wiśniewska 409zł rolnik
Katarzyna Kozłowska 1127zł uczciwy_człowiek
Agnieszka Grabowska 1240zł uczciwy_człowiek
Teresa Kwiatkowska 602zł uczciwy_człowiek
Jolanta Piotrowska 516zł rolnik
Michał Kozłowski 150zł rolnik
Michał Woźniak 523zł rolnik
Tomasz Piotrowski 649zł uczciwy_człowiek
Tadeusz Kozłowski 273zł rolnik
Karolina Grabowska 662zł górnik
Andrzej Grabowski 1489zł rolnik
Katarzyna Jankowska 355zł górnik
Wojciech Szymański 469zł górnik
Jakub Krawczyk 756zł uczciwy_człowiek
Helena Kowalska 108zł rolnik
Marek Grabowski 1461zł rolnik
Natalia Mazur 494zł górnik
Maria Kaczmarek 1277zł uczciwy_człowiek
Małgorzata Lewandowska 934zł uczciwy_człowiek
Łukasz Woźniak 217zł uczciwy_człowiek
Adam Kozłowski 984zł rolnik
Paweł Grabowski 1172zł uczciwy_człowiek
Marcin Kowalczyk 1300zł uczciwy_człowiek
Mateusz Dąbrowski 1427zł uczciwy_człowiek
Halina Piotrowska 732zł górnik
Krzysztof Krawczyk 303zł górnik
Marcin Dąbrowski 526zł rolnik
Anna Jankowska 257zł górnik
Jerzy Kozłowski 717zł rolnik
Piotr Kamiński 111zł uczciwy_człowiek
Krystyna Wojciechowska 755zł rolnik
Marcin Nowak 232zł górnik
Ryszard Kamiński 1475zł rolnik
Agnieszka Kwiatkowska 880zł uczciwy_człowiek
Jacek Lewandowski 943zł uczciwy_człowiek
Andrzej Lewandowski 1344zł uczciwy_człowiek
Jacek Kowalski 710zł górnik
Marek Piotrowski 1087zł rolnik
Teresa Krawczyk 156zł górnik
Marek Kowalczyk 1465zł uczciwy_człowiek
Maciej Zieliński 869zł rolnik
Robert Nowak 802zł rolnik
Stanisław Kwiatkowski 922zł uczciwy_człowiek
Aleksandra Jankowska 977zł górnik
Mariusz Wiśniewski 348zł rolnik
Rafał Woźniak 509zł rolnik
Halina Nowak 135zł górnik
Halina Wójcik 128zł rolnik
Józef Piotrowski 593zł rolnik
Robert Krawczyk 1238zł rolnik
Dorota Kozłowska 600zł górnik
Henryk Jankowski 1332zł rolnik
Mariusz Kozłowski 977zł uczciwy_człowiek
Jacek Wójcik 674zł górnik
Józef Grabowski 1114zł rolnik
Krzysztof Zieliński 453zł górnik
Adam Mazur 425zł rolnik
Krzysztof Lewandowski 782zł uczciwy_człowiek
Joanna Grabowska 348zł górnik
Piotr Wójcik 285zł górnik
Jerzy Szymański 1434zł górnik
Marek Wiśniewski 279zł uczciwy_człowiek
Janina Piotrowska 498zł uczciwy_człowiek
Adam Kwiatkowski 1081zł górnik
Dariusz Wojciechowski 443zł uczciwy_człowiek
Halina Kozłowska 227zł górnik
Joanna Wójcik 651zł górnik
Wojciech Jankowski 1157zł rolnik
Karolina Krawczyk 965zł uczciwy_człowiek
Elżbieta Zielińska 524zł uczciwy_człowiek
Kazimierz Wojciechowski 1268zł górnik
Michał Kozłowski 523zł rolnik
Agnieszka Wójcik 738zł rolnik
Barbara Wiśniewska 728zł uczciwy_człowiek
Jacek Wójcik 311zł uczciwy_człowiek
Halina Piotrowska 533zł uczciwy_człowiek
Łukasz Krawczyk 1153zł rolnik
Paweł Wiśniewski 144zł uczciwy_człowiek
Krystyna Kamińska 676zł górnik
Beata Dąbrowska 954zł górnik
Natalia Piotrowska 235zł uczciwy_człowiek
Karolina Kaczmarek 1413zł rolnik
Paweł Nowak 213zł uczciwy_człowiek
Halina Dąbrowska 1347zł uczciwy_człowiek
Jadwiga Kamińska 454zł uczciwy_człowiek
Grzegorz Wiśniewski 404zł górnik
Tadeusz Mazur 110zł rolnik
Małgorzata Wojciechowska 1242zł uczciwy_człowiek
Adam Kowalski 299zł uczciwy_człowiek
Jacek Zieliński 773zł uczciwy_człowiek
Jerzy Kowalczyk 597zł górnik
Tomasz Nowak 260zł rolnik
Robert Nowak 395zł uczciwy_człowiek
Kazimierz Wójcik 372zł uczciwy_człowiek
Mateusz Wójcik 877zł górnik
Magdalena Wojciechowska 206zł górnik
Katarzyna Woźniak 980zł górnik
Krystyna Lewandowska 805zł górnik
Aleksandra Kwiatkowska 1153zł uczciwy_człowiek
Marek Zieliński 562zł uczciwy_człowiek
Łukasz Lewandowski 895zł górnik
Jacek Dąbrowski 1494zł górnik
Anna Szymańska 1008zł górnik
Iwona Kowalczyk 216zł górnik
Aleksandra Jankowska 350zł rolnik
Łukasz Kowalski 1099zł rolnik
Marta Szymańska 710zł uczciwy_człowiek
Grażyna Wojciechowska 907zł górnik
Natalia Mazur 126zł rolnik
Magdalena Jankowska 931zł górnik
Tadeusz Krawczyk 1413zł uczciwy_człowiek
Ewa Piotrowska 530zł rolnik
Dariusz Piotrowski 354zł uczciwy_człowiek
Grażyna Kowalska 232zł uczciwy_człowiek
Andrzej Kowalski 436zł górnik
Krystyna Wójcik 1319zł górnik
Mariusz Grabowski 1255zł uczciwy_człowiek
Marta Mazur 331zł górnik
Marcin Kamiński 548zł górnik
Adam Wojciechowski 463zł rolnik
Łukasz Kowalski 434zł górnik
Robert Wojciechowski 657zł górnik
Henryk Kwiatkowski 446zł rolnik
Marcin Kamiński 981zł uczciwy_człowiek
Henryk Szymański 623zł rolnik
Anna Kamińska 404zł rolnik
Aleksandra Mazur 893zł uczciwy_człowiek
Maria Grabowska 627zł uczciwy_człowiek
Maciej Kwiatkowski 575zł rolnik
Stanisław Szymański 1032zł górnik
Kazimierz Kowalski 1147zł górnik
Natalia Dąbrowska 1204zł górnik
Robert Mazur 1462zł rolnik
Joanna Lewandowska 361zł górnik
Marta Wiśniewska 793zł uczciwy_człowiek
Grzegorz Wojciechowski 885zł górnik
Krystyna Jankowska 521zł rolnik
Marianna Krawczyk 369zł górnik
Marta Wójcik 703zł rolnik
Grażyna Wójcik 169zł rolnik
Jan Wójcik 160zł rolnik
Grzegorz Dąbrowski 1140zł uczciwy_człowiek
Krzysztof Kwiatkowski 817zł uczciwy_człowiek
Anna Nowak 380zł górnik
Monika Krawczyk 904zł uczciwy_człowiek
Zofia Jankowska 318zł rolnik
Monika Mazur 1279zł rolnik
Henryk Mazur 757zł uczciwy_człowiek
Anna Szymańska 566zł górnik
Tomasz Kwiatkowski 458zł uczciwy_człowiek
Beata Wojciechowska 1486zł rolnik
Karolina Zielińska 1201zł rolnik
Magdalena Grabowska 132zł rolnik
Ryszard Kozłowski 238zł rolnik
Zofia Wiśniewska 271zł rolnik
Jan Kaczmarek 840zł rolnik
Henryk Kwiatkowski 1491zł górnik
Ewa Dąbrowska 920zł górnik
Janina Wiśniewska 418zł rolnik
Rafał Piotrowski 1367zł rolnik
Henryk Szymański 210zł uczciwy_człowiek
Andrzej Krawczyk 182zł górnik
Maciej Mazur 801zł górnik
Agnieszka Zielińska 569zł uczciwy_człowiek
Beata Krawczyk 396zł rolnik
Maria Kowalczyk 732zł uczciwy_człowiek
Katarzyna Kowalska 205zł górnik
Dariusz Wojciechowski 439zł rolnik
Elżbieta Mazur 408zł górnik
Dariusz Dąbrowski 995zł rolnik
Marcin Wiśniewski 406zł rolnik
Iwona Kozłowska 706zł uczciwy_człowiek
Jan Mazur 1230zł górnik
Jakub Kowalski 243zł rolnik
Krystyna Piotrowska 467zł rolnik
Grzegorz Zieliński 534zł rolnik
Jan Kowalski 1262zł rolnik
Jadwiga Woźniak 353zł górnik
Agnieszka Woźniak 623zł górnik
Janina Wójcik 373zł uczciwy_człowiek
Ryszard Woźniak 1145zł uczciwy_człowiek
Halina Wojciechowska 450zł górnik
Marcin Woźniak 863zł górnik
Marta Kowalczyk 868zł uczciwy_człowiek
Małgorzata Krawczyk 1059zł górnik
Monika Wojciechowska 367zł górnik
Natalia Piotrowska 829zł górnik
Iwona Krawczyk 1310zł rolnik
Marek Zieliński 886zł rolnik
Marianna Wiśniewska 1244zł uczciwy_człowiek
Małgorzata Kowalska 305zł górnik
Jacek Jankowski 275zł górnik
Jan Zieliński 221zł rolnik
Rafał Piotrowski 1027zł rolnik
Joanna Nowak 451zł rolnik
Ryszard Kowalczyk 733zł uczciwy_człowiek
Jan Kamiński 565zł górnik
Joanna Dąbrowska 404zł rolnik
Józef Kowalczyk 1288zł uczciwy_człowiek
Marcin Grabowski 1021zł górnik
Jadwiga Zielińska 485zł rolnik
Kamil Woźniak 414zł górnik
Jadwiga Kozłowska 1485zł górnik
Jan Kaczmarek 338zł górnik
Iwona Kowalczyk 541zł uczciwy_człowiek
Halina Kaczmarek 1065zł górnik
Jan Kamiński 1030zł górnik
Wojciech Dąbrowski 833zł uczciwy_człowiek
Mariusz Kwiatkowski 736zł uczciwy_człowiek
Barbara Szymańska 1299zł górnik
Jadwiga Kwiatkowska 392zł górnik
Maciej Kaczmarek 1283zł górnik
Marek Nowak 580zł górnik
Iwona Wiśniewska 1227zł górnik
Marta Piotrowska 1496zł rolnik
Helena Grabowska 1022zł rolnik
Teresa Wojciechowska 557zł górnik
Maciej Kozłowski 700zł uczciwy_człowiek
Jacek Kozłowski 567zł górnik
Monika Kowalczyk 392zł górnik
Beata Woźniak 150zł uczciwy_człowiek
Kazimierz Kaczmarek 1454zł górnik
Iwona Piotrowska 232zł rolnik
Maciej Woźniak 516zł górnik
Zofia Nowak 1170zł górnik
Barbara Kowalska 748zł górnik
Joanna Mazur 611zł uczciwy_człowiek
Kazimierz Kozłowski 1057zł górnik
Wojciech Zieliński 373zł uczciwy_człowiek
Danuta Szymańska 1158zł uczciwy_człowiek
Jadwiga Kowalczyk 1024zł rolnik
Katarzyna Woźniak 135zł górnik
Robert Kowalczyk 210zł uczciwy_człowiek
Danuta Kwiatkowska 129zł uczciwy_człowiek
Maria Lewandowska 959zł uczciwy_człowiek
Jan Wójcik 468zł górnik
Ewa Woźniak 1012zł rolnik
Helena Nowak 644zł rolnik
Tomasz Wójcik 1062zł rolnik
Grzegorz Wójcik 781zł górnik
Tomasz Krawczyk 1153zł uczciwy_człowiek
Ewa Mazur 1179zł rolnik
Beata Nowak 366zł rolnik
Wojciech Kowalczyk 1384zł rolnik
Marcin Kowalczyk 309zł górnik
Ewa Kamińska 1102zł rolnik
Zbigniew Kozłowski 1297zł uczciwy_człowiek
Marek Grabowski 299zł rolnik
Tadeusz Wiśniewski 524zł rolnik
Joanna Zielińska 1489zł górnik
Jan Kamiński 821zł górnik
Andrzej Jankowski 1320zł rolnik
Elżbieta Wiśniewska 488zł uczciwy_człowiek
Maria Kwiatkowska 566zł uczciwy_człowiek
Łukasz Wojciechowski 774zł rolnik
Grzegorz Krawczyk 639zł rolnik
Maciej Wojciechowski 183zł górnik
Mateusz Jankowski 1279zł uczciwy_człowiek
Agnieszka Kamińska 804zł górnik
Grzegorz Piotrowski 451zł górnik
Stanisław Wiśniewski 1040zł rolnik
Krystyna Mazur 913zł rolnik
Beata Kaczmarek 869zł uczciwy_człowiek
Łukasz Jankowski 738zł rolnik
Zbigniew Kamiński 580zł górnik
Dariusz Kozłowski 1030zł rolnik
Andrzej Kowalczyk 1285zł górnik
Dariusz Zieliński 1198zł uczciwy_człowiek
Agnieszka Lewandowska 253zł rolnik
Magdalena Kwiatkowska 1216zł uczciwy_człowiek
Paweł Piotrowski 1074zł uczciwy_człowiek
Grażyna Grabowska 862zł rolnik
Adam Kaczmarek 182zł górnik
Krystyna Grabowska 305zł górnik
Teresa Zielińska 536zł rolnik
Tomasz Szymański 1259zł górnik
Stanisław Szymański 524zł rolnik
Aleksandra Mazur 290zł górnik
Jan Kamiński 640zł górnik
Teresa Nowak 1194zł rolnik
Aleksandra Woźniak 1432zł rolnik
Marcin Woźniak 1367zł rolnik
Agnieszka Dąbrowska 1099zł górnik
Jadwiga Kowalska 457zł rolnik
Paweł Dąbrowski 704zł górnik
Anna Piotrowska 1218zł uczciwy_człowiek
Krzysztof Nowak 1266zł uczciwy_człowiek
Monika Lewandowska 909zł rolnik
Maria Kaczmarek 829zł rolnik
Helena Krawczyk 619zł rolnik
Teresa Lewandowska 335zł górnik
Tadeusz Nowak 432zł górnik
Zbigniew Kozłowski 754zł uczciwy_człowiek
Maria Wiśniewska 797zł górnik
Marek Nowak 755zł uczciwy_człowiek
Marek Nowak 1435zł rolnik
Jan Kowalczyk 1223zł rolnik
Piotr Kowalczyk 1495zł górnik
Marcin Zieliński 1409zł górnik
Wojciech Jankowski 328zł górnik
Karolina Woźniak 864zł uczciwy_człowiek
Adam Krawczyk 1167zł uczciwy_człowiek
Mariusz Krawczyk 900zł górnik
Zbigniew Nowak 1430zł uczciwy_człowiek
Marcin Wiśniewski 980zł rolnik
Michał Wojciechowski 1437zł rolnik
Krzysztof Kozłowski 506zł górnik
Maria Dąbrowska 991zł górnik
Grażyna Mazur 177zł uczciwy_człowiek
Halina Lewandowska 1128zł uczciwy_człowiek
Teresa Lewandowska 600zł górnik
Jolanta Lewandowska 300zł górnik
Natalia Wojciechowska 1162zł uczciwy_człowiek
Beata Kowalska 373zł rolnik
Marianna Wojciechowska 478zł górnik
Iwona Wiśniewska 851zł uczciwy_człowiek
Agnieszka Piotrowska 994zł uczciwy_człowiek
Wojciech Kamiński 703zł uczciwy_człowiek
Aleksandra Wiśniewska 448zł rolnik
Łukasz Kozłowski 1070zł uczciwy_człowiek
Iwona Kozłowska 566zł uczciwy_człowiek
Paweł Wojciechowski 472zł uczciwy_człowiek
Grzegorz Nowak 859zł rolnik
Barbara Krawczyk 393zł uczciwy_człowiek
Ewa Kozłowska 643zł rolnik
Janina Jankowska 1012zł uczciwy_człowiek
Halina Wójcik 224zł górnik
Tomasz Kwiatkowski 792zł uczciwy_człowiek
Henryk Mazur 819zł rolnik
Jadwiga Wojciechowska 135zł rolnik
Mariusz Lewandowski 446zł rolnik
Ryszard Kowalski 1016zł górnik
Karolina Kowalska 280zł górnik
Maciej Nowak 865zł uczciwy_człowiek
Ryszard Kaczmarek 889zł rolnik
Małgorzata Dąbrowska 243zł rolnik
Monika Piotrowska 1476zł uczciwy_człowiek
Józef Kowalski 1386zł rolnik
Michał Kwiatkowski 319zł rolnik
Ewa Lewandowska 983zł rolnik
Wojciech Kaczmarek 693zł uczciwy_człowiek
Monika Kwiatkowska 941zł uczciwy_człowiek
Helena Kaczmarek 579zł górnik
Ewa Kwiatkowska 1211zł rolnik
Helena Piotrowska 531zł uczciwy_człowiek
Grażyna Zielińska 1350zł uczciwy_człowiek
Teresa Wójcik 951zł uczciwy_człowiek
Karolina Grabowska 526zł uczciwy_człowiek
Teresa Krawczyk 889zł uczciwy_człowiek
Andrzej Kowalczyk 313zł uczciwy_człowiek
Natalia Wójcik 173zł górnik
Krystyna Kozłowska 205zł uczciwy_człowiek
Halina Wojciechowska 1332zł górnik
Michał Kaczmarek 1268zł uczciwy_człowiek
Jolanta Szymańska 1261zł górnik
Jadwiga Wiśniewska 1035zł górnik
Adam Kwiatkowski 173zł uczciwy_człowiek
Marta Zielińska 574zł rolnik
Krzysztof Kamiński 216zł uczciwy_człowiek
Aleksandra Zielińska 317zł rolnik
Jan Szymański 467zł rolnik
Paweł Wójcik 432zł górnik
Łukasz Wójcik 425zł rolnik
Grzegorz Zieliński 329zł rolnik
Jolanta Wojciechowska 380zł rolnik
Anna Mazur 1243zł uczciwy_człowiek
Stanisław Jankowski 136zł rolnik
Rafał Krawczyk 1097zł uczciwy_człowiek
Józef Kowalski 856zł górnik
Paweł Kowalski 999zł górnik
Krystyna Kaczmarek 422zł rolnik
Monika Kaczmarek 1333zł rolnik
Dorota Woźniak 421zł górnik
Helena Kowalczyk 151zł górnik
Piotr Kowalski 529zł górnik
Krzysztof Kozłowski 844zł uczciwy_człowiek
Jakub Wójcik 472zł górnik
Teresa Wójcik 413zł rolnik
Beata Mazur 867zł uczciwy_człowiek
Łukasz Grabowski 1332zł rolnik
Paweł Woźniak 1097zł uczciwy_człowiek
Grażyna Kwiatkowska 996zł rolnik
Rafał Piotrowski 1312zł górnik
Danuta Kaczmarek 803zł rolnik
Robert Wiśniewski 1491zł górnik
Karolina Nowak 683zł rolnik
Barbara Jankowska 688zł górnik
Aleksandra Piotrowska 1421zł uczciwy_człowiek
Magdalena Woźniak 1128zł uczciwy_człowiek
Jerzy Kowalczyk 825zł uczciwy_człowiek
Aleksandra Piotrowska 907zł uczciwy_człowiek
Magdalena Kwiatkowska 479zł rolnik
Adam Nowak 699zł rolnik
Kazimierz Piotrowski 290zł uczciwy_człowiek
Jolanta Nowak 426zł uczciwy_człowiek
Katarzyna Kozłowska 568zł rolnik
Jadwiga Lewandowska 573zł uczciwy_człowiek
Jerzy Kwiatkowski 269zł górnik
Krystyna Nowak 845zł górnik
Jadwiga Zielińska 1084zł uczciwy_człowiek
Natalia Kowalczyk 483zł górnik
Łukasz Szymański 1365zł uczciwy_człowiek
Józef Grabowski 1234zł górnik
Krzysztof Kozłowski 818zł uczciwy_człowiek
Robert Krawczyk 285zł górnik
Marek Kowalski 1489zł rolnik
Tadeusz Kamiński 326zł rolnik
Marcin Kowalski 1210zł górnik
Irena Dąbrowska 1422zł uczciwy_człowiek
Marta Piotrowska 1450zł górnik
Jan Lewandowski 662zł uczciwy_człowiek
Anna Kamińska 1457zł uczciwy_człowiek
Ewa Dąbrowska 1328zł uczciwy_człowiek
Jan Dąbrowski 179zł rolnik
Grażyna Jankowska 633zł rolnik
Jakub Dąbrowski 1229zł rolnik
Henryk Nowak 1391zł rolnik
Stanisław Kowalczyk 739zł uczciwy_człowiek
Wojciech Kowalczyk 1266zł uczciwy_człowiek
Mateusz Zieliński 1302zł uczciwy_człowiek
Maria Krawczyk 1414zł górnik
Dorota Wojciechowska 827zł górnik
Marek Kowalczyk 1296zł górnik
Marek Kaczmarek 283zł górnik
Krystyna Kowalczyk 748zł rolnik
Aleksandra Krawczyk 113zł uczciwy_człowiek
Adam Wojciechowski 584zł uczciwy_człowiek
Jakub Nowak 208zł rolnik
Mariusz Mazur 501zł górnik
Janina Jankowska 603zł uczciwy_człowiek
Jan Szymański 301zł górnik
Monika Zielińska 1375zł uczciwy_człowiek
Janina Dąbrowska 134zł rolnik
Joanna Krawczyk 1143zł górnik
Marta Kowalczyk 1037zł rolnik
Ewa Nowak 758zł uczciwy_człowiek
Adam Wiśniewski 382zł uczciwy_człowiek
Jakub Kaczmarek 559zł górnik
Piotr Mazur 1184zł górnik
Piotr Nowak 719zł górnik
Paweł Kowalczyk 1120zł uczciwy_człowiek
Natalia Kamińska 150zł rolnik
Halina Zielińska 343zł uczciwy_człowiek
Agnieszka Dąbrowska 1270zł górnik
Danuta Grabowska 1424zł uczciwy_człowiek
Monika Kowalczyk 326zł rolnik
Beata Zielińska 774zł uczciwy_człowiek
Michał Nowak 855zł uczciwy_człowiek
Łukasz Zieliński 443zł uczciwy_człowiek
Danuta Wójcik 1347zł uczciwy_człowiek
Kazimierz Nowak 619zł górnik
Zofia Szymańska 1333zł uczciwy_człowiek
Piotr Grabowski 1004zł uczciwy_człowiek
Mariusz Dąbrowski 631zł rolnik
Monika Jankowska 1030zł rolnik
Agnieszka Dąbrowska 129zł uczciwy_człowiek
Aleksandra Kaczmarek 1383zł górnik
Adam Woźniak 1036zł górnik
Marianna Szymańska 1199zł górnik
Irena Kowalczyk 1115zł rolnik
Anna Piotrowska 666zł górnik
Barbara Piotrowska 740zł uczciwy_człowiek
Tadeusz Kwiatkowski 1348zł górnik
Michał Lewandowski 590zł uczciwy_człowiek
Małgorzata Grabowska 764zł rolnik
Andrzej Wójcik 327zł rolnik
Michał Piotrowski 256zł uczciwy_człowiek
Piotr Kaczmarek 371zł uczciwy_człowiek
Tomasz Woźniak 271zł rolnik
Zofia Kaczmarek 1075zł rolnik
Zbigniew Kowalczyk 945zł uczciwy_człowiek
Wojciech Lewandowski 1101zł rolnik
Tomasz Wójcik 505zł górnik
Jan Wojciechowski 331zł uczciwy_człowiek
Kamil Mazur 263zł uczciwy_człowiek
Krzysztof Kowalski 134zł uczciwy_człowiek
Katarzyna Szymańska 1059zł rolnik
Mariusz Wiśniewski 1341zł górnik
Józef Jankowski 1409zł górnik
Dariusz Kowalski 662zł górnik
Jerzy Kaczmarek 554zł rolnik
Danuta Kowalska 1184zł uczciwy_człowiek
Aleksandra Kwiatkowska 1150zł uczciwy_człowiek
Marek Szymański 561zł rolnik
Jerzy Nowak 663zł rolnik
Mateusz Mazur 1018zł rolnik
Jakub Szymański 117zł uczciwy_człowiek
Magdalena Nowak 311zł rolnik
Grażyna Kozłowska 1241zł rolnik
Adam Kowalski 1417zł uczciwy_człowiek
Robert Kwiatkowski 699zł górnik
Halina Kozłowska 1336zł uczciwy_człowiek
Marcin Kamiński 477zł rolnik
Anna Kwiatkowska 853zł uczciwy_człowiek
Jakub Dąbrowski 1020zł rolnik
Janina Wójcik 901zł rolnik
Mariusz Kowalczyk 886zł górnik
Jadwiga Kamińska 813zł uczciwy_człowiek
Maciej Wojciechowski 1417zł górnik
Marek Grabowski 827zł uczciwy_człowiek
Henryk Krawczyk 500zł rolnik
Anna Kamińska 762zł uczciwy_człowiek
Henryk Zieliński 647zł górnik
Grażyna Zielińska 660zł uczciwy_człowiek
Piotr Grabowski 1252zł rolnik
Natalia Nowak 421zł górnik
Stanisław Kamiński 422zł uczciwy_człowiek
Henryk Szymański 1011zł górnik
Janina Kowalska 1473zł rolnik
Jan Woźniak 1057zł uczciwy_człowiek
Jakub Zieliński 1266zł rolnik
Beata Wójcik 1357zł uczciwy_człowiek
Adam Woźniak 600zł uczciwy_człowiek
Wojciech Piotrowski 975zł rolnik
Irena Mazur 629zł rolnik
Agnieszka Zielińska 708zł uczciwy_człowiek
Kamil Wiśniewski 1011zł górnik
Józef Kowalski 946zł rolnik
Jacek Jankowski 602zł rolnik
Grażyna Woźniak 815zł górnik
Karolina Kamińska 689zł rolnik
Grażyna Woźniak 345zł rolnik
Jerzy Wójcik 1111zł górnik
Krystyna Nowak 170zł rolnik
Zbigniew Jankowski 887zł rolnik
Danuta Szymańska 132zł rolnik
Halina Jankowska 844zł uczciwy_człowiek
Tadeusz Woźniak 392zł górnik
Elżbieta Kamińska 130zł rolnik
Józef Wójcik 1084zł rolnik
Mateusz Dąbrowski 1393zł rolnik
Irena Nowak 633zł uczciwy_człowiek
